"Year","Age","Female","Male","Total","OpenInterval"
1875,27,30556.13,28233.57,58789.7,FALSE
1875,28,29102.09,26924.48,56026.57,FALSE
1875,29,29631.32,27008.3,56639.62,FALSE
1875,30,31036.63,28053.01,59089.64,FALSE
1875,31,30480.49,27680.45,58160.94,FALSE
1875,32,29908.77,26841.05,56749.82,FALSE
1875,33,29472.42,26170.5,55642.92,FALSE
1875,34,28974.84,26061.3,55036.14,FALSE
1875,35,28242.91,25448.07,53690.98,FALSE
1875,36,26541.93,23595.65,50137.58,FALSE
1875,37,26321.37,23603.65,49925.01,FALSE
1875,38,27159.26,24517.99,51677.25,FALSE
1875,39,28102.47,25348.16,53450.64,FALSE
1875,40,28629.9,25868.16,54498.06,FALSE
1875,41,28472.65,25859.28,54331.93,FALSE
1875,42,26714.16,24552.76,51266.92,FALSE
1875,43,24469.26,22419.06,46888.32,FALSE
1875,44,24495.18,22187.12,46682.3,FALSE
1875,45,25708.56,23199.05,48907.62,FALSE
1875,46,25521.92,22824.18,48346.11,FALSE
1875,47,23843.09,21389.82,45232.9,FALSE
1875,48,24133.49,21686.65,45820.14,FALSE
1875,49,25775.82,23055.21,48831.03,FALSE
1875,50,25166.31,22534.56,47700.87,FALSE
1875,51,24668.26,22138.97,46807.23,FALSE
1875,52,24552.7,21838.83,46391.53,FALSE
1875,53,23179.7,20691.57,43871.27,FALSE
1875,54,21420.02,19168.41,40588.43,FALSE
1875,55,19897.46,17505.31,37402.76,FALSE
1875,56,19427.38,17002.04,36429.42,FALSE
1875,57,18971.36,16354.64,35325.99,FALSE
1875,58,18649.9,15874.67,34524.57,FALSE
1875,59,18467.52,15524.88,33992.39,FALSE
1875,60,16823.1,14036.76,30859.87,FALSE
1875,61,14464.72,11963.51,26428.23,FALSE
1875,62,14167.05,11535.43,25702.47,FALSE
1875,63,15083.24,12151.64,27234.88,FALSE
1875,64,14304.54,11521.82,25826.36,FALSE
1875,65,11939.01,9427.78,21366.79,FALSE
1875,66,10434,8066.81,18500.81,FALSE
1875,67,10603.92,8356.63,18960.55,FALSE
1875,68,10244.86,8108.97,18353.82,FALSE
1875,69,9768.6,7556.66,17325.26,FALSE
1875,70,9565.08,7158.34,16723.41,FALSE
1875,71,8934.38,6598.86,15533.24,FALSE
1875,72,8453.99,6200.2,14654.19,FALSE
1875,73,7561.1,5444.46,13005.56,FALSE
1875,74,6167.45,4377.81,10545.26,FALSE
1875,75,5836.43,4066.49,9902.93,FALSE
1875,76,5798.16,3945.82,9743.99,FALSE
1875,77,5204.21,3552.4,8756.6,FALSE
1875,78,4716.63,3202.01,7918.64,FALSE
1875,79,4133.73,2714.4,6848.13,FALSE
1875,80,3537.65,2234.67,5772.32,FALSE
1875,81,3132.39,1874.32,5006.7,FALSE
1875,82,2726.3,1542.58,4268.88,FALSE
1875,83,2207.18,1210.48,3417.66,FALSE
1875,84,1665.26,893.61,2558.87,FALSE
1875,85,1300.68,664.95,1965.63,FALSE
1875,86,1024.6,496.7,1521.3,FALSE
1875,87,758.95,351.65,1110.61,FALSE
1875,88,556.33,243.26,799.59,FALSE
1875,89,414.43,167.58,582,FALSE
1875,90,281.47,117.72,399.2,FALSE
1875,91,178.45,85.11,263.56,FALSE
1875,92,120.73,55.85,176.58,FALSE
1875,93,93.86,31.98,125.84,FALSE
1875,94,68.39,17.67,86.05,FALSE
1875,95,45.25,11.67,56.92,FALSE
1875,96,25.7,8.29,33.99,FALSE
1875,97,14.24,4.42,18.65,FALSE
1875,98,9.91,1.99,11.9,FALSE
1875,99,5.99,1.23,7.22,FALSE
1875,100,2.53,0.24,2.77,FALSE
1875,101,0.48,0,0.48,FALSE
1875,102,0.24,0,0.24,FALSE
1875,103,0.5,0,0.5,FALSE
1875,104,0.51,0,0.51,FALSE
1875,105,0.25,0,0.25,FALSE
1875,106,0,0,0,FALSE
1875,107,0,0,0,FALSE
1875,108,0,0,0,FALSE
1875,109,0,0,0,FALSE
1875,110,0,0,0,TRUE
1876,0,60090.49,62184.37,122274.86,FALSE
1876,1,55399.8,56683.99,112083.78,FALSE
1876,2,53094.06,54308.5,107402.57,FALSE
1876,3,51110.7,52510.85,103621.55,FALSE
1876,4,50123.7,51512.31,101636,FALSE
1876,5,48151.27,49414.87,97566.15,FALSE
1876,6,45108.13,46170.86,91278.99,FALSE
1876,7,42366.56,42882.04,85248.59,FALSE
1876,8,42521.38,43189.47,85710.85,FALSE
1876,9,46771.12,47736.24,94507.36,FALSE
1876,10,48385.31,48972.1,97357.4,FALSE
1876,11,48198.15,48439.12,96637.27,FALSE
1876,12,47923.34,48489.6,96412.95,FALSE
1876,13,46701.89,47368.74,94070.64,FALSE
1876,14,44666.18,44924.47,89590.65,FALSE
1876,15,44600.81,44942.35,89543.16,FALSE
1876,16,45585.72,46297.79,91883.51,FALSE
1876,17,44881.15,45442.6,90323.75,FALSE
1876,18,42277.72,42379.16,84656.88,FALSE
1876,19,39092.25,39054.77,78147.01,FALSE
1876,20,37650.25,37937.77,75588.01,FALSE
1876,21,38225.87,38483.81,76709.68,FALSE
1876,22,37154.13,36861.57,74015.7,FALSE
1876,23,33787.1,33200.14,66987.24,FALSE
1876,24,33031.72,32240.01,65271.73,FALSE
1876,25,33526.29,32206.3,65732.59,FALSE
1876,26,33792.91,31852.03,65644.94,FALSE
1876,27,32744.56,30441.47,63186.04,FALSE
1876,28,30285.17,27982.44,58267.61,FALSE
1876,29,28857.19,26695.96,55553.15,FALSE
1876,30,29402.09,26775.44,56177.53,FALSE
1876,31,30808.24,27829.56,58637.8,FALSE
1876,32,30248.53,27451.51,57700.05,FALSE
1876,33,29678.45,26615.09,56293.54,FALSE
1876,34,29245.46,25952.5,55197.96,FALSE
1876,35,28753.84,25827.65,54581.5,FALSE
1876,36,28024.96,25235.08,53260.04,FALSE
1876,37,26323.65,23384.71,49708.36,FALSE
1876,38,26088.76,23395.01,49483.76,FALSE
1876,39,26905.56,24296.05,51201.61,FALSE
1876,40,27857.69,25074.18,52931.87,FALSE
1876,41,28386.11,25585.11,53971.21,FALSE
1876,42,28228.87,25582.85,53811.72,FALSE
1876,43,26491.55,24272.79,50764.35,FALSE
1876,44,24257.34,22154.26,46411.6,FALSE
1876,45,24278.43,21922.01,46200.44,FALSE
1876,46,25489.7,22923.86,48413.56,FALSE
1876,47,25284.46,22542.35,47826.81,FALSE
1876,48,23589.63,21101.92,44691.56,FALSE
1876,49,23875.98,21376.3,45252.29,FALSE
1876,50,25510.96,22711.91,48222.86,FALSE
1876,51,24884.38,22173.23,47057.61,FALSE
1876,52,24369.31,21766.84,46136.15,FALSE
1876,53,24236.26,21462.5,45698.75,FALSE
1876,54,22874.54,20308.63,43183.17,FALSE
1876,55,21126.51,18781.06,39907.56,FALSE
1876,56,19589.91,17121.45,36711.36,FALSE
1876,57,19104.98,16621.76,35726.74,FALSE
1876,58,18631.06,15962.33,34593.39,FALSE
1876,59,18287.66,15457.47,33745.13,FALSE
1876,60,18081.95,15092.88,33174.83,FALSE
1876,61,16436.68,13633.28,30069.96,FALSE
1876,62,14082.84,11592.19,25675.04,FALSE
1876,63,13761.07,11132.78,24893.85,FALSE
1876,64,14647.36,11715.72,26363.08,FALSE
1876,65,13877.58,11088.66,24966.24,FALSE
1876,66,11527.69,9017.73,20545.42,FALSE
1876,67,10010.38,7665.22,17675.6,FALSE
1876,68,10156.41,7934.92,18091.33,FALSE
1876,69,9776.02,7661.71,17437.74,FALSE
1876,70,9269.42,7072.89,16342.31,FALSE
1876,71,9045.63,6674.12,15719.75,FALSE
1876,72,8418.35,6147.27,14565.61,FALSE
1876,73,7923.59,5752.35,13675.94,FALSE
1876,74,7013.38,4983.6,11996.97,FALSE
1876,75,5628.24,3925,9553.24,FALSE
1876,76,5310.46,3640.87,8951.32,FALSE
1876,77,5265.27,3527.73,8793,FALSE
1876,78,4644.68,3117.74,7762.42,FALSE
1876,79,4175.4,2782.86,6958.27,FALSE
1876,80,3589.99,2314.62,5904.61,FALSE
1876,81,3048.91,1882.9,4931.82,FALSE
1876,82,2674.28,1563.03,4237.31,FALSE
1876,83,2296.32,1258.79,3555.11,FALSE
1876,84,1824,959.4,2783.4,FALSE
1876,85,1352.16,689.65,2041.82,FALSE
1876,86,1039.93,505.54,1545.46,FALSE
1876,87,804.88,374.36,1179.24,FALSE
1876,88,579.76,260.76,840.52,FALSE
1876,89,405.58,176.44,582.02,FALSE
1876,90,296.11,120.54,416.65,FALSE
1876,91,202.45,80.73,283.19,FALSE
1876,92,125.83,55.93,181.76,FALSE
1876,93,84.45,35.62,120.08,FALSE
1876,94,63.8,18.92,82.72,FALSE
1876,95,44.27,8.53,52.8,FALSE
1876,96,28.54,6.62,35.16,FALSE
1876,97,16.62,4.76,21.38,FALSE
1876,98,9.75,2.46,12.21,FALSE
1876,99,6.46,1.49,7.95,FALSE
1876,100,3.96,0.73,4.7,FALSE
1876,101,1.5,0.24,1.74,FALSE
1876,102,0.24,0,0.24,FALSE
1876,103,0.24,0,0.24,FALSE
1876,104,0.5,0,0.5,FALSE
1876,105,0.26,0,0.26,FALSE
1876,106,0,0,0,FALSE
1876,107,0,0,0,FALSE
1876,108,0,0,0,FALSE
1876,109,0,0,0,FALSE
1876,110,0,0,0,TRUE
1877,0,61146.18,63493.77,124639.94,FALSE
1877,1,56224.88,57690.18,113915.06,FALSE
1877,2,53545.8,54701.72,108247.51,FALSE
1877,3,51753.75,52856.86,104610.62,FALSE
1877,4,50092.18,51434.49,101526.67,FALSE
1877,5,49332.85,50691.89,100024.74,FALSE
1877,6,47538.32,48799.49,96337.81,FALSE
1877,7,44652.92,45720.9,90373.82,FALSE
1877,8,42032.2,42527.49,84559.68,FALSE
1877,9,42239.61,42901.78,85141.4,FALSE
1877,10,46526,47494.34,94020.34,FALSE
1877,11,48182.25,48769.2,96951.45,FALSE
1877,12,48030.64,48278.32,96308.96,FALSE
1877,13,47779.91,48367.67,96147.58,FALSE
1877,14,46565.07,47266.26,93831.33,FALSE
1877,15,44505.27,44819.62,89324.9,FALSE
1877,16,44405.45,44796.34,89201.79,FALSE
1877,17,45348.49,46099.8,91448.29,FALSE
1877,18,44610.44,45207.24,89817.68,FALSE
1877,19,41997.79,42110.71,84108.51,FALSE
1877,20,38801.74,38744.9,77546.63,FALSE
1877,21,37358.37,37613.34,74971.71,FALSE
1877,22,37938.22,38169.87,76108.1,FALSE
1877,23,36885.19,36540.43,73425.63,FALSE
1877,24,33537.2,32920.6,66457.79,FALSE
1877,25,32777.04,31975.42,64752.46,FALSE
1877,26,33280.94,31939.8,65220.74,FALSE
1877,27,33556.5,31614.53,65171.02,FALSE
1877,28,32497.15,30224.29,62721.44,FALSE
1877,29,30059.32,27805.34,57864.66,FALSE
1877,30,28672.44,26529.73,55202.17,FALSE
1877,31,29221.15,26608.99,55830.14,FALSE
1877,32,30616.87,27659.61,58276.47,FALSE
1877,33,30055.65,27273.45,57329.1,FALSE
1877,34,29486.18,26443.14,55929.32,FALSE
1877,35,29054.34,25774.78,54829.12,FALSE
1877,36,28557.7,25648.26,54205.96,FALSE
1877,37,27827.07,25054.54,52881.61,FALSE
1877,38,26129.24,23221.29,49350.53,FALSE
1877,39,25881.55,23211.56,49093.1,FALSE
1877,40,26705.47,24082.33,50787.8,FALSE
1877,41,27670.54,24862.06,52532.6,FALSE
1877,42,28185.7,25364.31,53550.01,FALSE
1877,43,28023.54,25332.44,53355.99,FALSE
1877,44,26300.15,24035.71,50335.86,FALSE
1877,45,24071.97,21925.49,45997.46,FALSE
1877,46,24090.64,21685.32,45775.95,FALSE
1877,47,25287.48,22693.05,47980.53,FALSE
1877,48,25066.63,22304.93,47371.57,FALSE
1877,49,23379.22,20849.99,44229.21,FALSE
1877,50,23661.84,21107.95,44769.79,FALSE
1877,51,25271.76,22417.77,47689.53,FALSE
1877,52,24623.02,21858.81,46481.83,FALSE
1877,53,24087.19,21439.96,45527.14,FALSE
1877,54,23958.44,21111.69,45070.13,FALSE
1877,55,22590.04,19936.3,42526.35,FALSE
1877,56,20833.15,18417.63,39250.78,FALSE
1877,57,19303.74,16784.12,36087.86,FALSE
1877,58,18798.99,16275.01,35074,FALSE
1877,59,18297.71,15604.52,33902.22,FALSE
1877,60,17932.73,15074.88,33007.61,FALSE
1877,61,17706.28,14699.13,32405.4,FALSE
1877,62,16065.86,13261.9,29327.76,FALSE
1877,63,13730.11,11227.75,24957.86,FALSE
1877,64,13396.31,10755.81,24152.12,FALSE
1877,65,14243.53,11301.17,25544.7,FALSE
1877,66,13435.06,10661.75,24096.81,FALSE
1877,67,11095.45,8610.44,19705.89,FALSE
1877,68,9615.76,7286.96,16902.72,FALSE
1877,69,9746.06,7548.11,17294.17,FALSE
1877,70,9321.64,7235.7,16557.34,FALSE
1877,71,8797.1,6632.24,15429.34,FALSE
1877,72,8565.33,6244.88,14810.21,FALSE
1877,73,7920.69,5716.85,13637.53,FALSE
1877,74,7416.05,5325.42,12741.47,FALSE
1877,75,6494.24,4569.35,11063.58,FALSE
1877,76,5122.8,3511.41,8634.21,FALSE
1877,77,4822.61,3245.3,8067.91,FALSE
1877,78,4769.44,3125.57,7895.01,FALSE
1877,79,4156.39,2708.29,6864.68,FALSE
1877,80,3769.79,2432.31,6202.1,FALSE
1877,81,3140.33,1973.63,5113.95,FALSE
1877,82,2629.06,1590.77,4219.83,FALSE
1877,83,2274.9,1291.38,3566.28,FALSE
1877,84,1931.53,1011.7,2943.23,FALSE
1877,85,1507.56,755.89,2263.46,FALSE
1877,86,1100.65,530.32,1630.97,FALSE
1877,87,838.34,379.83,1218.17,FALSE
1877,88,630.02,276.15,906.18,FALSE
1877,89,439.28,187.3,626.58,FALSE
1877,90,298.96,124.5,423.46,FALSE
1877,91,210.54,82.26,292.79,FALSE
1877,92,143.74,54.25,197.99,FALSE
1877,93,90.73,36.69,127.42,FALSE
1877,94,58.49,21.93,80.42,FALSE
1877,95,40.62,10.54,51.17,FALSE
1877,96,27.7,4.77,32.47,FALSE
1877,97,18.15,3.33,21.48,FALSE
1877,98,10.07,2.76,12.83,FALSE
1877,99,4.77,1.71,6.48,FALSE
1877,100,3.71,0.99,4.7,FALSE
1877,101,2.48,0.48,2.96,FALSE
1877,102,0.75,0,0.75,FALSE
1877,103,0,0,0,FALSE
1877,104,0.24,0,0.24,FALSE
1877,105,0.25,0,0.25,FALSE
1877,106,0,0,0,FALSE
1877,107,0,0,0,FALSE
1877,108,0,0,0,FALSE
1877,109,0,0,0,FALSE
1877,110,0,0,0,TRUE
1878,0,60972.46,63257.17,124229.63,FALSE
1878,1,57275.92,58938.96,116214.88,FALSE
1878,2,54266.36,55602.85,109869.21,FALSE
1878,3,52099.55,53188.2,105287.75,FALSE
1878,4,50666.34,51746.7,102413.04,FALSE
1878,5,49232.47,50539.47,99771.94,FALSE
1878,6,48645.51,49971.87,98617.38,FALSE
1878,7,46989.81,48234.99,95224.79,FALSE
1878,8,44228.34,45271.03,89499.37,FALSE
1878,9,41686.12,42170.25,83856.36,FALSE
1878,10,41951.88,42604.14,84556.02,FALSE
1878,11,46269.86,47235.66,93505.52,FALSE
1878,12,47936.23,48542.78,96479,FALSE
1878,13,47798.85,48078.84,95877.69,FALSE
1878,14,47550.29,48174.67,95724.96,FALSE
1878,15,46332.89,47086.26,93419.15,FALSE
1878,16,44252.63,44625.96,88878.59,FALSE
1878,17,44115.97,44549.14,88665.12,FALSE
1878,18,45013.86,45797.23,90811.09,FALSE
1878,19,44242.74,44859.57,89102.31,FALSE
1878,20,41614.28,41723.88,83338.16,FALSE
1878,21,38447.72,38352.4,76800.12,FALSE
1878,22,37046.3,37233.82,74280.12,FALSE
1878,23,37648.13,37792.35,75440.48,FALSE
1878,24,36591.18,36190.77,72781.95,FALSE
1878,25,33231.76,32605.93,65837.69,FALSE
1878,26,32488.52,31674.35,64162.87,FALSE
1878,27,33012.97,31649.72,64662.69,FALSE
1878,28,33288.07,31334.07,64622.14,FALSE
1878,29,32239.97,29973.94,62213.91,FALSE
1878,30,29835.81,27573.15,57408.96,FALSE
1878,31,28445.24,26311.16,54756.4,FALSE
1878,32,28995.88,26412.47,55408.35,FALSE
1878,33,30396.33,27454.08,57850.41,FALSE
1878,34,29827.08,27063.8,56890.88,FALSE
1878,35,29255.35,26234.45,55489.8,FALSE
1878,36,28811.79,25563.23,54375.02,FALSE
1878,37,28324.93,25435.75,53760.68,FALSE
1878,38,27605.01,24851.45,52456.46,FALSE
1878,39,25904.18,23022.79,48926.97,FALSE
1878,40,25668.19,23005.35,48673.54,FALSE
1878,41,26494.76,23869.32,50364.08,FALSE
1878,42,27440.96,24629.51,52070.48,FALSE
1878,43,27947.23,25095.66,53042.89,FALSE
1878,44,27797.61,25073.19,52870.8,FALSE
1878,45,26085.59,23787.94,49873.53,FALSE
1878,46,23856.43,21675.17,45531.6,FALSE
1878,47,23870.43,21442.98,45313.41,FALSE
1878,48,25052.72,22433.62,47486.34,FALSE
1878,49,24826.07,22017.33,46843.4,FALSE
1878,50,23141.07,20555.99,43697.06,FALSE
1878,51,23417.58,20809.85,44227.43,FALSE
1878,52,25002.58,22098.06,47100.64,FALSE
1878,53,24330.95,21525.28,45856.24,FALSE
1878,54,23782.59,21087.31,44869.9,FALSE
1878,55,23641.3,20740.76,44382.06,FALSE
1878,56,22271.94,19566.88,41838.82,FALSE
1878,57,20517.59,18065.59,38583.18,FALSE
1878,58,18988.25,16435.16,35423.41,FALSE
1878,59,18468.61,15919.01,34387.62,FALSE
1878,60,17947.72,15236.37,33184.1,FALSE
1878,61,17562.26,14691.22,32253.48,FALSE
1878,62,17315.71,14305.72,31621.42,FALSE
1878,63,15675.29,12875.8,28551.09,FALSE
1878,64,13350.99,10854.25,24205.24,FALSE
1878,65,12999.33,10365.01,23364.35,FALSE
1878,66,13797.26,10867.3,24664.56,FALSE
1878,67,12964.56,10224.28,23188.84,FALSE
1878,68,10668.71,8226.35,18895.06,FALSE
1878,69,9225.16,6933.21,16158.37,FALSE
1878,70,9321.75,7159.66,16481.42,FALSE
1878,71,8866.13,6818.33,15684.46,FALSE
1878,72,8317.2,6214.64,14531.85,FALSE
1878,73,8070.35,5827,13897.35,FALSE
1878,74,7413.3,5304.43,12717.73,FALSE
1878,75,6895.9,4902.26,11798.16,FALSE
1878,76,5982.63,4143.56,10126.19,FALSE
1878,77,4626.33,3105.59,7731.92,FALSE
1878,78,4351.63,2855.28,7206.9,FALSE
1878,79,4301.64,2748.03,7049.66,FALSE
1878,80,3776.49,2421.11,6197.6,FALSE
1878,81,3306.28,2092.98,5399.26,FALSE
1878,82,2727.1,1679.08,4406.18,FALSE
1878,83,2253.79,1326.3,3580.1,FALSE
1878,84,1921.06,1055.3,2976.36,FALSE
1878,85,1597.33,805.97,2403.3,FALSE
1878,86,1235.05,589.4,1824.46,FALSE
1878,87,890.67,404.69,1295.36,FALSE
1878,88,656.47,280.86,937.33,FALSE
1878,89,477.73,195.68,673.41,FALSE
1878,90,322.9,130.06,452.95,FALSE
1878,91,214.46,88.5,302.96,FALSE
1878,92,150.96,57.11,208.07,FALSE
1878,93,103.56,34.26,137.83,FALSE
1878,94,62.91,23.21,86.12,FALSE
1878,95,37.44,13.89,51.34,FALSE
1878,96,25.61,5.52,31.12,FALSE
1878,97,16.63,2.27,18.9,FALSE
1878,98,9.82,1.81,11.64,FALSE
1878,99,4.53,2.01,6.54,FALSE
1878,100,1.99,1.23,3.22,FALSE
1878,101,1.75,0.47,2.22,FALSE
1878,102,1.48,0,1.48,FALSE
1878,103,0.5,0,0.5,FALSE
1878,104,0,0,0,FALSE
1878,105,0,0,0,FALSE
1878,106,0,0,0,FALSE
1878,107,0,0,0,FALSE
1878,108,0,0,0,FALSE
1878,109,0,0,0,FALSE
1878,110,0,0,0,TRUE
1879,0,61438.4,63679.51,125117.9,FALSE
1879,1,57263.45,58907.84,116171.29,FALSE
1879,2,55417.9,56941.89,112359.8,FALSE
1879,3,52889.07,54165.28,107054.35,FALSE
1879,4,51068.02,52121.88,103189.9,FALSE
1879,5,49851.55,50889.14,100740.7,FALSE
1879,6,48564.53,49860.22,98424.75,FALSE
1879,7,48092.56,49407.88,97500.44,FALSE
1879,8,46519.75,47749.94,94269.7,FALSE
1879,9,43838.07,44886.39,88724.46,FALSE
1879,10,41378.05,41855.3,83233.35,FALSE
1879,11,41679.2,42335.25,84014.45,FALSE
1879,12,45998.4,46990.38,92988.78,FALSE
1879,13,47676.57,48305.37,95981.94,FALSE
1879,14,47550.9,47862.61,95413.51,FALSE
1879,15,47283.49,47953.78,95237.26,FALSE
1879,16,46016.09,46829.84,92845.93,FALSE
1879,17,43889.28,44333.57,88222.85,FALSE
1879,18,43708.85,44166.2,87875.05,FALSE
1879,19,44562.65,45312.95,89875.6,FALSE
1879,20,43758.02,44255.53,88013.55,FALSE
1879,21,41136.87,41072.42,82209.29,FALSE
1879,22,38007.36,37751.84,75759.19,FALSE
1879,23,36645.42,36644.88,73290.3,FALSE
1879,24,37261.75,37204.47,74466.22,FALSE
1879,25,36204.37,35632.77,71837.14,FALSE
1879,26,32875.38,32104.43,64979.81,FALSE
1879,27,32172.69,31217.48,63390.17,FALSE
1879,28,32697.49,31211.38,63908.88,FALSE
1879,29,32976.61,30932.98,63909.59,FALSE
1879,30,31950.16,29615.83,61565.99,FALSE
1879,31,29544.44,27243.22,56787.66,FALSE
1879,32,28177.5,26014.31,54191.81,FALSE
1879,33,28753.53,26136.56,54890.09,FALSE
1879,34,30135.93,27185.66,57321.6,FALSE
1879,35,29556.5,26797.28,56353.78,FALSE
1879,36,28993.47,25983.07,54976.54,FALSE
1879,37,28562.94,25311.36,53874.3,FALSE
1879,38,28091.09,25182.31,53273.4,FALSE
1879,39,27363.17,24613.61,51976.77,FALSE
1879,40,25666.83,22798.05,48464.88,FALSE
1879,41,25434.11,22781.42,48215.53,FALSE
1879,42,26256.47,23620.91,49877.38,FALSE
1879,43,27201.49,24359.15,51560.64,FALSE
1879,44,27707.99,24826.37,52534.36,FALSE
1879,45,27558.17,24802.41,52360.58,FALSE
1879,46,25840.78,23526.51,49367.28,FALSE
1879,47,23623.07,21428.24,45051.31,FALSE
1879,48,23634.24,21183.47,44817.71,FALSE
1879,49,24796.83,22143.65,46940.47,FALSE
1879,50,24563.59,21710.03,46273.62,FALSE
1879,51,22887.72,20259.12,43146.84,FALSE
1879,52,23159.13,20509.18,43668.31,FALSE
1879,53,24708.47,21764.46,46472.92,FALSE
1879,54,24008.15,21170.45,45178.6,FALSE
1879,55,23458.82,20722.99,44181.81,FALSE
1879,56,23313.49,20361.38,43674.87,FALSE
1879,57,21923.03,19197.08,41120.1,FALSE
1879,58,20180.8,17703.78,37884.58,FALSE
1879,59,18667.3,16063.7,34731,FALSE
1879,60,18123.6,15552.5,33676.1,FALSE
1879,61,17579.81,14866.95,32446.76,FALSE
1879,62,17167.55,14307.74,31475.28,FALSE
1879,63,16889.31,13896.18,30785.5,FALSE
1879,64,15249.6,12482.42,27732.02,FALSE
1879,65,12941.09,10485.06,23426.15,FALSE
1879,66,12586.38,9961.77,22548.15,FALSE
1879,67,13335.06,10428.25,23763.31,FALSE
1879,68,12489.42,9798.94,22288.36,FALSE
1879,69,10250.1,7844.89,18094.99,FALSE
1879,70,8810.17,6559.4,15369.57,FALSE
1879,71,8871.75,6762.69,15634.44,FALSE
1879,72,8392.32,6397.25,14789.57,FALSE
1879,73,7826.99,5787.56,13614.55,FALSE
1879,74,7546.57,5399.45,12946.02,FALSE
1879,75,6874.64,4876.83,11751.47,FALSE
1879,76,6366.46,4492.13,10858.59,FALSE
1879,77,5472.52,3746.68,9219.2,FALSE
1879,78,4142.02,2722.89,6864.91,FALSE
1879,79,3882.12,2487.69,6369.81,FALSE
1879,80,3737.64,2350.18,6087.82,FALSE
1879,81,3324.56,2080.71,5405.28,FALSE
1879,82,2880,1765.61,4645.61,FALSE
1879,83,2339.16,1393.66,3732.83,FALSE
1879,84,1898.56,1089.08,2987.64,FALSE
1879,85,1596.27,846.21,2442.48,FALSE
1879,86,1318.57,635.73,1954.29,FALSE
1879,87,1000.18,458.97,1459.15,FALSE
1879,88,696.21,303.41,999.61,FALSE
1879,89,491.75,203.8,695.55,FALSE
1879,90,346.96,135.09,482.05,FALSE
1879,91,236.78,91.2,327.97,FALSE
1879,92,158.8,63.3,222.1,FALSE
1879,93,108.31,37,145.31,FALSE
1879,94,70.24,21.52,91.76,FALSE
1879,95,40.28,13.93,54.21,FALSE
1879,96,23.04,7.43,30.47,FALSE
1879,97,14.58,3.01,17.59,FALSE
1879,98,9.06,1.02,10.08,FALSE
1879,99,6.05,1.05,7.1,FALSE
1879,100,1.71,1.52,3.23,FALSE
1879,101,0.52,0.7,1.22,FALSE
1879,102,1.25,0,1.25,FALSE
1879,103,0.74,0,0.74,FALSE
1879,104,0,0,0,FALSE
1879,105,0,0,0,FALSE
1879,106,0,0,0,FALSE
1879,107,0,0,0,FALSE
1879,108,0,0,0,FALSE
1879,109,0,0,0,FALSE
1879,110,0,0,0,TRUE
1880,0,61546.24,63443.68,124989.92,FALSE
1880,1,57465.72,58934.06,116399.78,FALSE
1880,2,55239.22,56692.56,111931.78,FALSE
1880,3,53766.69,55142.63,108909.32,FALSE
1880,4,51523.89,52691.77,104215.67,FALSE
1880,5,50037.3,51073.25,101110.55,FALSE
1880,6,48792.45,49760.74,98553.19,FALSE
1880,7,47560.76,48809.32,96370.08,FALSE
1880,8,47416.06,48584.13,96000.19,FALSE
1880,9,45835.03,47108.92,92943.95,FALSE
1880,10,43717.02,44748.75,88465.76,FALSE
1880,11,41157.11,41632.73,82789.84,FALSE
1880,12,41481.51,42218,83699.52,FALSE
1880,13,45749.08,46675.89,92424.97,FALSE
1880,14,47391.46,48037.84,95429.3,FALSE
1880,15,47252.53,47651.44,94903.97,FALSE
1880,16,46779.95,47541.57,94321.51,FALSE
1880,17,45475.53,46252.07,91727.6,FALSE
1880,18,43113.75,43524.45,86638.2,FALSE
1880,19,42878.14,43049.39,85927.53,FALSE
1880,20,43562.45,43590.16,87152.61,FALSE
1880,21,42769.97,42327.45,85097.42,FALSE
1880,22,40062.81,39222.75,79285.56,FALSE
1880,23,37086.76,35956.9,73043.66,FALSE
1880,24,35747.31,34831.39,70578.7,FALSE
1880,25,36400.17,35342.76,71742.93,FALSE
1880,26,35345.93,33794.29,69140.23,FALSE
1880,27,32251.85,30611.03,62862.88,FALSE
1880,28,31594.04,29992.44,61586.48,FALSE
1880,29,32139,30082.25,62221.25,FALSE
1880,30,32590.58,30140.7,62731.27,FALSE
1880,31,31574.65,28921.84,60496.49,FALSE
1880,32,29256.9,26721.3,55978.19,FALSE
1880,33,28032.42,25625.73,53658.15,FALSE
1880,34,28525.06,25793.03,54318.08,FALSE
1880,35,29753.71,26855.38,56609.08,FALSE
1880,36,29286.96,26561.83,55848.79,FALSE
1880,37,28881.46,25808.01,54689.47,FALSE
1880,38,28231.89,25020.33,53252.21,FALSE
1880,39,27792.31,25021.81,52814.12,FALSE
1880,40,27006.65,24213.24,51219.88,FALSE
1880,41,25476.32,22556.51,48032.82,FALSE
1880,42,25194.6,22589.13,47783.73,FALSE
1880,43,25984.84,23350.94,49335.78,FALSE
1880,44,26923.4,24067.03,50990.44,FALSE
1880,45,27385.09,24428.49,51813.58,FALSE
1880,46,27234.56,24545.63,51780.19,FALSE
1880,47,25558.72,23157.03,48715.75,FALSE
1880,48,23384.47,21082.56,44467.04,FALSE
1880,49,23238.8,20858.66,44097.46,FALSE
1880,50,24475.44,21765.67,46241.11,FALSE
1880,51,24160.99,21325.98,45486.97,FALSE
1880,52,22560.21,19891.08,42451.29,FALSE
1880,53,22832.49,20124.19,42956.68,FALSE
1880,54,24329.01,21332.21,45661.22,FALSE
