"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81"
"65" -3.62121571089836 -3.58943332776521 -3.60622885149742 -3.62271316072224 -3.69864497010427 -3.63743174979366 -3.69161405441622 -3.65668322379868 -3.64955541265239 -3.66851328921159 -3.51955481006798 -3.65963196987892 -3.68927076515769 -3.73298011758281 -3.60277311079561 -3.7935523749514 -3.89452775393778 -3.90020952412152 -4.02211994988856 -3.92120376653657 -3.96742808687869 -3.91084962617184 -4.00408683216706 -3.99829722001894 -4.04395643045849 -4.06011922803122 -4.08158899630408 -4.09641608206194 -4.17283655327481 -4.1880555892319 -4.20352148732753 -4.25766499291771 -4.20478767621543 -4.21042199874987 -4.28544587923206 -4.27737408354288 -4.29908522551127 -4.31498362637863 -4.33105474376479 -4.28257454359076 -4.37793227025934 -4.39057017119269 -4.37336165972275 -4.4183126854305 -4.4685164337983 -4.46266937434252 -4.51596425216522 -4.57129009637999 -4.61554393545101 -4.55178725843934 -4.70947248853061 -4.63809227813607 -4.67010203729545 -4.78319558086539 -4.65771008585256 -4.71469473349846 -4.7222057383345 -4.81458369484259 -4.82180942342879 -4.80234787745442 -4.87664051798491 -4.87219925865006 -4.89502950139916 -4.9037931902421 -4.95069221966711 -4.96654678078648 -4.94360935140482 -4.98536914371813 -4.96644071839904 -5.0194774445129 -5.04419739312288 -5.0513242420722 -5.07999625879232 -5.08683562370672 -5.08932349709839 -5.18866564474545 -5.10527997023787 -5.1603195792102 -5.13644273072728 -5.13360118658532 -5.1686804670449
"66" -3.54558458112719 -3.49755846943315 -3.52424864335787 -3.54600757779299 -3.57864596427889 -3.54916816012378 -3.62819707815232 -3.63372070079559 -3.54286808112174 -3.57650968964196 -3.39841940295571 -3.57424192170265 -3.5982787253178 -3.63241571274267 -3.49643936177998 -3.64065411142014 -3.84756343678422 -3.8634972961408 -3.89197576761127 -3.81978382314419 -3.90071214319205 -3.83519526038962 -3.92429896812419 -3.87584464526847 -3.94986441557735 -3.97357822948206 -3.99219784556233 -3.98934164377078 -4.07040249246977 -4.07424559018723 -4.09914410896599 -4.15068490021279 -4.10629922348138 -4.0739163053332 -4.19046822045331 -4.17469762919398 -4.21387051414193 -4.22134396101123 -4.21954070212389 -4.17422229450945 -4.24316667481324 -4.27479859521638 -4.32653631593098 -4.31531948925977 -4.38672262814598 -4.34310341984945 -4.40299352269947 -4.49992287913047 -4.47250695887596 -4.49918694085263 -4.49268630725352 -4.6456700634585 -4.58278444506151 -4.58506809719113 -4.68252288408386 -4.5466558059296 -4.67059667827804 -4.68234015896097 -4.749701603867 -4.71671021970903 -4.84092332392303 -4.79448382123285 -4.80871573005161 -4.80633075402193 -4.84045548765718 -4.84850992013179 -4.81691649361583 -4.87457004188782 -4.88804166891633 -4.96453967507136 -4.95989231173912 -4.9657882102673 -4.99532296776856 -4.96380251233361 -5.02938813739627 -5.0636487113519 -5.12539924299803 -5.08196863657594 -5.09166138126191 -5.05797615216202 -5.0661903201285
"67" -3.44282011867841 -3.40823927181588 -3.45214011610375 -3.41775220172908 -3.48639680324975 -3.45498935127303 -3.48990195151143 -3.54221913226394 -3.55074906070377 -3.47226677306688 -3.32581937317119 -3.47121756634813 -3.48862114395146 -3.53770513082246 -3.4124284235415 -3.56108576825875 -3.70615806407456 -3.76933153038601 -3.80861281792659 -3.67701736941063 -3.79841446358153 -3.76626450074982 -3.79446883848205 -3.78792021960908 -3.87380507148633 -3.87107578011877 -3.83652728866166 -3.89474976232256 -3.97988848549602 -3.96749952685831 -3.95015215078048 -4.03515540691635 -4.01893622506749 -3.99173832727456 -4.07919091598515 -4.10017034388246 -4.11392856466771 -4.10581492384436 -4.14094006277668 -4.06049818590277 -4.16242507734002 -4.17661210072183 -4.19597286217551 -4.24146012138205 -4.26179504081711 -4.27712409161597 -4.27414521292635 -4.39238690999118 -4.40482781206398 -4.42563812124909 -4.47223317538504 -4.3693196613535 -4.5862403485207 -4.48773240887752 -4.52908542401964 -4.62079138215241 -4.51636997679014 -4.60306380245242 -4.61499771728828 -4.67855656738128 -4.71900846755625 -4.69016829776249 -4.69150684431212 -4.72898112037517 -4.72408195848626 -4.69843123772793 -4.79216855524177 -4.76890223160053 -4.78327272320909 -4.85276426757084 -4.87803159703776 -4.88606663289593 -4.89392941523829 -4.89203565904955 -5.02429794383464 -4.96394153702097 -4.97544196481397 -5.06787865056504 -4.97984680563936 -4.98856775922336 -5.00693354749736
"68" -3.35804527102385 -3.30355536015144 -3.32266449450446 -3.370053258235 -3.40045487867564 -3.32822797754861 -3.39192898705908 -3.42128110192038 -3.43386681557648 -3.43035122160717 -3.18490326873126 -3.34391475067805 -3.39038878812295 -3.43137336397843 -3.34217489817373 -3.45035491121507 -3.58963877425895 -3.63785805741245 -3.71423603977743 -3.59945414291606 -3.6780640509942 -3.64732132495451 -3.73304632340426 -3.69145230552016 -3.7669927109363 -3.77165254204331 -3.77194889572361 -3.81307079128009 -3.86888688936358 -3.90575803909933 -3.86293262060995 -3.94336178138598 -3.89830066317304 -3.91911950473789 -3.98102422280444 -3.94978165387765 -3.99817330271473 -4.03263708231383 -4.02844529050255 -3.97730970200747 -4.07727772738331 -4.09125659882056 -4.07152926039297 -4.0915395992739 -4.15528092576048 -4.1600283732513 -4.22751193105681 -4.27396255803261 -4.31647254303239 -4.3467983790014 -4.36680925550741 -4.36437666162801 -4.30721388570806 -4.49066520755264 -4.45666694946065 -4.45560140433225 -4.55622140849396 -4.45395667744288 -4.54657506125857 -4.57040730114134 -4.60424130906697 -4.63199706039395 -4.63010431833039 -4.62263134011947 -4.65469255203671 -4.63611586853506 -4.67291699844698 -4.68113843272713 -4.67410977467639 -4.75114396299736 -4.78968138611214 -4.78704499982451 -4.77204490367376 -4.80700223982723 -4.92797579980236 -4.86617294256986 -4.93331166834258 -4.95588345419718 -4.98632625774495 -4.90652625205519 -4.93060954343218
"69" -3.2619696426213 -3.18126399926659 -3.23707806640957 -3.24141810653215 -3.31644184989335 -3.25347617974244 -3.28629830877424 -3.35174840778414 -3.31307309856993 -3.30453878215181 -3.15984812993469 -3.21826995415507 -3.29600449077284 -3.30953298875438 -3.23396471633903 -3.32861447047943 -3.50312905876868 -3.54929701783418 -3.58919662038472 -3.50395393338237 -3.54537692182814 -3.54600967636465 -3.6213849295928 -3.59022555755068 -3.63098173397596 -3.67277691350973 -3.65818154933953 -3.70558202165547 -3.74854159839625 -3.77605274313342 -3.76716564634144 -3.85247507649711 -3.8014945200643 -3.77907756449075 -3.8986879296936 -3.85992234718303 -3.91558244006802 -3.90312384474236 -3.87708790612379 -3.876878335895 -3.97109900758788 -3.95319252752965 -4.01779119281527 -4.00942376204316 -4.04734727526236 -4.02801678700273 -4.13632760504396 -4.16331938468728 -4.19079582391835 -4.25421584705898 -4.24910943873836 -4.24742031438298 -4.2901191854997 -4.23250527981568 -4.41222577424103 -4.32505241439557 -4.35161779906433 -4.44283746639138 -4.35343818525306 -4.49621720310762 -4.50369907627903 -4.51157747375847 -4.53941728517823 -4.52222015310515 -4.56011216577039 -4.56367249143235 -4.55446648689071 -4.58869193450827 -4.67647678102088 -4.63028116294659 -4.67329541171392 -4.7095068227976 -4.7353815411435 -4.73838787348757 -4.75697489150909 -4.79144485867578 -4.78585887944614 -4.84835755035653 -4.82395521317258 -4.88638039641661 -4.82686925239963
"70" -3.2114715998339 -3.10666572038715 -3.13366640963004 -3.13867658221981 -3.18400525860274 -3.16326810916292 -3.16944391478203 -3.19994123883812 -3.17276605382327 -3.18169145454243 -3.03382883037133 -3.18200040013372 -3.14538765184578 -3.19770699969485 -3.1161122187114 -3.21966585627451 -3.40240870184781 -3.43875149175668 -3.49769498906744 -3.3602335526399 -3.47046539762282 -3.44322465763512 -3.49448848002067 -3.46705199960764 -3.57666705184091 -3.54022997566777 -3.55887671908185 -3.57767573150224 -3.65954998698613 -3.66359246747242 -3.65405736576935 -3.73684109705078 -3.69293120683725 -3.68707395432703 -3.74371675553609 -3.73971089722076 -3.79931606401807 -3.77475997117695 -3.80427884742139 -3.71153475515891 -3.84262010677801 -3.88015144796843 -3.8809434429334 -3.87185880757545 -3.92517531396868 -3.94878824661748 -3.98962503548637 -4.06140877243372 -4.06513500429674 -4.10504059045144 -4.1326674521558 -4.16059134480731 -4.18582733497565 -4.18224463913571 -4.15311382908133 -4.33074736407384 -4.26204597935854 -4.30120102251285 -4.41831548833969 -4.30331248141693 -4.40215906813622 -4.40358546768088 -4.47474606739463 -4.43743988076072 -4.45139053755742 -4.48086353626259 -4.50719556004368 -4.47952468544464 -4.52697436553459 -4.53200458790411 -4.54253701088622 -4.60742045628375 -4.59354446708166 -4.60389990988481 -4.71259975230813 -4.72867539460906 -4.7582864447878 -4.75121521231297 -4.70575371733479 -4.73730167265383 -4.8270033174053
"71" -3.08800146044161 -3.03365999636791 -3.02514733772597 -3.02788164875869 -3.1003429763939 -3.04821735335082 -3.11022030461676 -3.11832906514396 -3.09827707795592 -3.07289581468371 -2.89105571378241 -3.06551388705584 -3.10729804998123 -3.08409948540248 -2.99447587638099 -3.11447275317393 -3.30468469789781 -3.35615320705124 -3.38419197302537 -3.23968497346941 -3.35328145584092 -3.33403456135241 -3.38301640564 -3.33375342535249 -3.43021442375232 -3.47330335302374 -3.42353778573969 -3.44732074662343 -3.54111970132523 -3.57299457498283 -3.55075149797606 -3.63961243705516 -3.5644105699632 -3.56642194884653 -3.63362388629813 -3.61016867366304 -3.65846719099568 -3.67571400124658 -3.65855431511284 -3.63667705222546 -3.74903375607536 -3.75061441997248 -3.79033536253108 -3.76967347481396 -3.8048146327759 -3.82951010367133 -3.87295253266414 -3.90622870629845 -3.92841548199296 -3.97347617015999 -4.02038744087832 -4.03540374978542 -4.08446986352243 -4.07052916291787 -4.11524152577924 -4.07024183653378 -4.20310480872386 -4.24075672550867 -4.20797614706631 -4.33141448046316 -4.2400640620016 -4.29670492675331 -4.33176426112732 -4.3580908656339 -4.37870464106081 -4.39331278369843 -4.35604606891022 -4.39456796818879 -4.40533658732002 -4.4519231881263 -4.46033348692165 -4.48520505523061 -4.50128144625865 -4.50320985402386 -4.59530922174419 -4.59444823165951 -4.65292147349617 -4.62685238959578 -4.6542001830565 -4.67746174718054 -4.69563591850391
"72" -2.9897480461843 -2.91668858280761 -2.9534668539342 -2.95650525148575 -2.99640339451888 -2.96972135016395 -2.98629088401418 -3.02197098868928 -2.99572743911803 -2.98129085786902 -2.83010646261683 -2.96661637445843 -2.9763215181465 -3.035922612675 -2.86562448803052 -3.03262107187014 -3.18182629453066 -3.20140420216871 -3.2845372458587 -3.13150047256588 -3.24195148881677 -3.19523000879174 -3.30814080053028 -3.23546776751232 -3.32343647241513 -3.35249747503326 -3.30972403448237 -3.3464358631582 -3.42592982284456 -3.44418338592654 -3.45345559890993 -3.50556701931093 -3.47036437708263 -3.46578321997799 -3.52661519748632 -3.52827192166363 -3.55845861794635 -3.55202945320182 -3.58057211169655 -3.495856480849 -3.61700085490705 -3.61880268225362 -3.65647058273447 -3.67383876736647 -3.70987202499237 -3.70400949159755 -3.74197882858893 -3.79918143270686 -3.84070004945429 -3.89670202031801 -3.89656815483311 -3.90470771266144 -3.93283714781539 -3.94434999171271 -3.99406745421414 -4.00198957567675 -3.99060837976329 -4.17377891807572 -4.10889995987288 -4.12356263840099 -4.23868214135998 -4.14488213720847 -4.23378213410684 -4.24107497452403 -4.28618880213345 -4.28100162288644 -4.28775877368243 -4.33706185939393 -4.30681906059667 -4.32558094934406 -4.35351414733679 -4.36652225936595 -4.40889336319186 -4.41429433868588 -4.47643707910708 -4.47163585114017 -4.51454088850015 -4.58975145819697 -4.55224171395124 -4.60625581635765 -4.6013786884746
"73" -2.8835374787036 -2.78563400398249 -2.86061212510066 -2.86620690369939 -2.8957234952263 -2.87318704495029 -2.87269415327626 -2.93234916284349 -2.92530903804098 -2.89355966596144 -2.73708108500228 -2.88704560261397 -2.8734542825795 -2.91140653323352 -2.82626141686023 -2.89294300205028 -3.0946371833044 -3.09950105855759 -3.15665927315328 -3.05968438718401 -3.13205593995925 -3.07851619329115 -3.14954835592716 -3.12510039576352 -3.24229730352197 -3.21768472452383 -3.19610769369762 -3.22559688625258 -3.31974836014891 -3.32280622969029 -3.3247491285407 -3.38436915911992 -3.34557348553606 -3.32398970839896 -3.4364342481215 -3.39803348614406 -3.43807938277092 -3.43954077175461 -3.4605013561164 -3.38891118559232 -3.50347384245081 -3.51291353207473 -3.54529683461888 -3.5255031264581 -3.57141363035564 -3.58866446787775 -3.64487347481719 -3.69487638264911 -3.69527569094437 -3.74242424585999 -3.77432131074861 -3.80172496142042 -3.81536412227997 -3.82931657539105 -3.87733264744737 -3.8953415522851 -3.92785386798541 -3.91006398323897 -4.06873738711573 -4.04669833464903 -4.04094596100656 -4.17097829322896 -4.04442506998051 -4.12977403633121 -4.14416223075317 -4.14835050024409 -4.17310921973311 -4.19328044351838 -4.21101586902579 -4.22273352606469 -4.23708183155741 -4.29063887639062 -4.28608872110258 -4.24899816130196 -4.37348060313301 -4.40512319782608 -4.43912215874336 -4.43841741202876 -4.48353027469383 -4.47433175643659 -4.47582926551816
"74" -2.78183483223588 -2.70552092243379 -2.74681574572794 -2.75346405712325 -2.84187999359873 -2.76155473074582 -2.76748385528022 -2.80113406873233 -2.79008388442333 -2.79952043508551 -2.60778377239827 -2.78495733153518 -2.79965654556702 -2.80901096395605 -2.69553195230868 -2.85103109059807 -2.96778259995379 -3.00109427361358 -3.06269929461478 -2.91244749571492 -3.03979905994185 -2.96806881541117 -3.05666868030081 -2.9861280170892 -3.13967960898354 -3.11381828861948 -3.11039934853212 -3.13276539875252 -3.21943448478413 -3.20785673484681 -3.215637695639 -3.26122818997034 -3.23823086379946 -3.20646256460894 -3.32968289692143 -3.27439533029358 -3.33197013024426 -3.33237891007763 -3.30857308739537 -3.28913804778533 -3.36748173530473 -3.38838604710979 -3.41902512028139 -3.42448036924835 -3.46182534097824 -3.48824375709691 -3.49923682963018 -3.55919131705011 -3.57447430240447 -3.62062752460087 -3.63386761936601 -3.65191402128966 -3.69235835687168 -3.69439053413836 -3.74929479604139 -3.76431351606481 -3.78636855171117 -3.86280511821931 -3.83500011906167 -4.03355898301915 -3.92777810091806 -3.95537541829745 -4.06124494209679 -3.97914771397705 -4.04156505993616 -4.03821855212998 -4.03283855508206 -4.08644960705555 -4.07626362007855 -4.11102353539224 -4.153398705315 -4.14568000348778 -4.19445339944332 -4.1850085782784 -4.27137057491856 -4.29888371906031 -4.32044868216165 -4.3474642034956 -4.33260059238858 -4.36456012229237 -4.41451561112618
"75" -2.70232581622785 -2.57127252279057 -2.61965070084526 -2.6197021094408 -2.71160465248044 -2.67859113922338 -2.6807910972493 -2.71403280108129 -2.67405782286691 -2.6926248520918 -2.50446225302666 -2.63788658631653 -2.69578442367089 -2.72926688742857 -2.58454649977996 -2.70242495855871 -2.88665147246066 -2.8625659561768 -2.96384669103623 -2.8120696655092 -2.90213432431941 -2.87312191378682 -2.93944332651493 -2.87473653925728 -2.98030803630738 -3.01550398541094 -2.95807823382049 -3.02148664740958 -3.06973000175401 -3.07935272949998 -3.07978196648931 -3.17654595353082 -3.09568089614819 -3.09256079835025 -3.20565792318699 -3.18723560652345 -3.21072830556706 -3.2062060636706 -3.20340130480404 -3.1446885391598 -3.23700289572112 -3.27676593446325 -3.28898803459765 -3.29437162949523 -3.33016834747674 -3.35747505499646 -3.40304132322886 -3.4657061553186 -3.4397386906321 -3.46790035832032 -3.50248526415133 -3.52289955166081 -3.59285930683181 -3.57695056879293 -3.629911777187 -3.61908903382061 -3.69191121263403 -3.73229462372354 -3.77047600756178 -3.73413587435955 -3.8989317456199 -3.86010713871413 -3.85300823013681 -3.95553439784039 -3.86112726823108 -3.9027061622555 -3.90514788924215 -3.95499619460952 -3.95994120760927 -3.99478118067029 -4.0295913061178 -4.02308611578993 -4.0595365556301 -4.05356044510825 -4.14836951062937 -4.16421151614273 -4.18116235291935 -4.23387275000277 -4.23210481207934 -4.26805515822192 -4.28923044154551
"76" -2.61740501923975 -2.51702752148642 -2.5512730166137 -2.52086567718382 -2.5789757613927 -2.54741995319008 -2.58331774315775 -2.62750198586004 -2.57947098078412 -2.55639284022016 -2.41824340192799 -2.56726393589179 -2.56181449821415 -2.62291756766646 -2.51335518525852 -2.60548650302426 -2.76217417553617 -2.82129688645184 -2.83795255433566 -2.70399950313081 -2.80069678915771 -2.73406595533155 -2.87211581051086 -2.75528098076725 -2.85482448170497 -2.87866339567918 -2.86220541714125 -2.87955276228586 -2.95187840036527 -2.96977315459327 -2.97507463837848 -3.03905587130749 -2.96778888482165 -2.95660678101968 -3.07366490001492 -3.06650587170258 -3.087674524712 -3.11234434898988 -3.08961523563264 -3.05963545572019 -3.10828390522607 -3.16125163540521 -3.20224366119994 -3.18826471725945 -3.22361558345602 -3.2111222094532 -3.23819934172741 -3.31026949519856 -3.32319546092731 -3.37653086326876 -3.40058699729628 -3.3949236051835 -3.43774224677061 -3.42361340859327 -3.49029947497525 -3.52790811663509 -3.54440986245108 -3.61298603934285 -3.62589847253363 -3.64799125197083 -3.61214323145424 -3.83687710409267 -3.75233051128477 -3.74055376418585 -3.86536288277338 -3.73768091949339 -3.81368514463016 -3.83828261473151 -3.86496800953291 -3.87998339385851 -3.92397613784609 -3.92047380661722 -3.94460715803471 -3.93245403523214 -4.06812437685283 -4.05836136819974 -4.08092593170222 -4.11550679215243 -4.11392265178985 -4.12293535439699 -4.17996125926341
"77" -2.48966008567061 -2.42893609413758 -2.45909504849469 -2.43822459162772 -2.47254940725783 -2.44123693673584 -2.48693756359752 -2.51109087499797 -2.48902682641681 -2.42360290064617 -2.25100147231323 -2.44151508205236 -2.41583344815489 -2.43346923810774 -2.37012708427141 -2.49856200843799 -2.66408716736067 -2.67646906744925 -2.80406385071783 -2.56345800192279 -2.67917829106508 -2.60641541445363 -2.73443104208868 -2.65145495537475 -2.73711070852732 -2.75741653850857 -2.72523055650512 -2.79484148345026 -2.8353654800132 -2.83412850651 -2.85164974115541 -2.92264141471554 -2.84600984911462 -2.8634736559691 -2.96429181598054 -2.93056609001142 -2.97484160975434 -2.97957722507294 -2.98257487659641 -2.92970176141236 -3.02398957430757 -3.02280159133841 -3.0558811053287 -3.05968119854818 -3.09250860201707 -3.10662182361528 -3.10642459322184 -3.19714067546512 -3.2208953669534 -3.24138347342355 -3.24922303742853 -3.24723502190317 -3.32640310011029 -3.29803658393726 -3.36002915773255 -3.36725380661945 -3.39286881124755 -3.48402159177959 -3.5190821622441 -3.53622984176303 -3.58547720513312 -3.53736271896631 -3.69900029740953 -3.65697645736965 -3.68518246910415 -3.7655230870306 -3.65718170047576 -3.70040498830936 -3.71779088689618 -3.73442037038608 -3.78049634530881 -3.81705950336104 -3.80616502426101 -3.78308716737174 -3.89003007904565 -3.92577568493952 -3.94905007191947 -3.97576616235443 -3.97759755416299 -4.02283280312989 -4.03518825227685
"78" -2.37877289754496 -2.26340589094262 -2.3659707311568 -2.3516507136515 -2.42228763682873 -2.31835109596446 -2.34779988716312 -2.40495697907271 -2.36240023435862 -2.34375075792588 -2.1212596177936 -2.28952488724285 -2.30227878861561 -2.32422519713854 -2.19145388404197 -2.36307400141197 -2.53618015697085 -2.560430124879 -2.64517129779532 -2.5255753340655 -2.57644280859054 -2.50318318082173 -2.61247383721033 -2.52113279228491 -2.65206726366345 -2.63574166597701 -2.60447611923021 -2.67361915190246 -2.75138775220689 -2.74214330066585 -2.73424466552726 -2.79648086594137 -2.73784863232572 -2.72008096455088 -2.84329136882276 -2.82408069774339 -2.91461689053458 -2.86408824925092 -2.86226746480569 -2.82559083504466 -2.92240055303016 -2.88769141215545 -2.90681156280567 -2.92867524478907 -2.95858100272885 -2.95712110689685 -2.99091703685348 -3.07262582510036 -3.09037419466566 -3.11421825398783 -3.12446814871775 -3.13885511011954 -3.15825323675103 -3.15314094535866 -3.22029050381569 -3.2312382689971 -3.26985839182808 -3.31862909635134 -3.37366420445205 -3.41750551005003 -3.41722420702991 -3.48064125133775 -3.44596897511678 -3.6054830382747 -3.56856594526535 -3.5426759651344 -3.63141123800876 -3.5368379433998 -3.6060772230379 -3.5878751907214 -3.66920518367887 -3.68115251719546 -3.68480238850141 -3.72399930157931 -3.81455228232094 -3.77213244981955 -3.8202485204376 -3.88469388881743 -3.83796351743089 -3.90431286026804 -3.91327897157969
"79" -2.2989133904092 -2.16795142184196 -2.23102460575117 -2.2610379043618 -2.31270391284252 -2.26047448021956 -2.28506465817502 -2.31015781161281 -2.26067530710077 -2.25929040419742 -2.08561298295751 -2.20342672250209 -2.18696059766763 -2.26464781505149 -2.11279464491114 -2.23252813378136 -2.43225228493036 -2.45716768536061 -2.53033981153621 -2.37083942657678 -2.50309908149127 -2.39726151730526 -2.50684177955181 -2.42055994232966 -2.54306217325996 -2.51691126883573 -2.47936448765566 -2.55172302380262 -2.61719261335174 -2.62979681902438 -2.6021277959303 -2.68528829467739 -2.62020943952114 -2.61122411318716 -2.72136234013356 -2.70804781627552 -2.76661908075328 -2.7826608298343 -2.73594392073362 -2.71055946344512 -2.77707630783037 -2.79022988041237 -2.81268106494174 -2.80542299199836 -2.84727020055914 -2.84152941889522 -2.85810479604992 -2.95015171580974 -2.94242191999062 -3.00451674888991 -3.00534234043535 -2.99960758702932 -3.03630153025638 -3.02855832910497 -3.10437026661967 -3.08279510379218 -3.13063416536177 -3.2073276960563 -3.22246193909361 -3.28812223109428 -3.32830930397898 -3.32677279108454 -3.39223179012152 -3.30522687443075 -3.51055572778542 -3.40663979422406 -3.42233696626186 -3.5310847875157 -3.42502273598252 -3.47217269098425 -3.50699545763772 -3.56817760423933 -3.54581391920383 -3.52151567712988 -3.67394502141568 -3.66829404035855 -3.68943443031504 -3.73730808822135 -3.74483652406286 -3.76881878471703 -3.7848549066664
"80" -2.18356857958487 -2.09566361849078 -2.1243578617129 -2.11445347590927 -2.21694929522798 -2.16714027115517 -2.17187912070435 -2.17942367935885 -2.16693634978572 -2.13117203865048 -1.94430112179764 -2.13269287077882 -2.07950435224273 -2.12013210388076 -2.04973407288473 -2.1625014942327 -2.30128335683291 -2.33836709563759 -2.4433182427064 -2.25992279895756 -2.36895256252359 -2.3244543119292 -2.37365244435368 -2.28271232991992 -2.43656351946681 -2.40902953786256 -2.38391190315281 -2.43890728009155 -2.48494493262907 -2.48439553672064 -2.5196041433821 -2.57870265292537 -2.48878507769725 -2.47901487691566 -2.61560761171633 -2.56252907312663 -2.65367109326641 -2.60802498682052 -2.62607518793703 -2.61532808936742 -2.66896829443488 -2.65960283678308 -2.69736633901624 -2.66660448993969 -2.72721701482618 -2.73733798270259 -2.74314174587192 -2.78950312956323 -2.81761020611874 -2.8650145865361 -2.87544117412349 -2.88246325588833 -2.90619342087476 -2.90240857320749 -2.9537383431944 -2.95512926442204 -3.00617705148859 -3.06901658587405 -3.11030303489437 -3.13128613977789 -3.14173407333884 -3.21093002981587 -3.24298509606771 -3.24852721983381 -3.23095470585891 -3.37972446972003 -3.31128518817895 -3.29342525173409 -3.39423704440479 -3.28249927646689 -3.38451698559326 -3.3977996509209 -3.41670714733415 -3.40721794410386 -3.52751626606587 -3.51081844650205 -3.58499989358618 -3.57840051573899 -3.58154888920051 -3.63595348559299 -3.64830055844578
"81" -2.12243126188845 -1.97140846125702 -2.04165703081935 -2.04125852633566 -2.11887107192397 -2.09687960030459 -2.07997878124015 -2.14887361631822 -2.09275751651373 -2.06418645414614 -1.84452297816966 -2.01198949366293 -2.01816952484693 -2.03370257286045 -1.91627530837255 -2.03178868144579 -2.19701315058589 -2.23587452753312 -2.32439617483156 -2.15534490993289 -2.26149980518107 -2.17136403187775 -2.33066838064592 -2.19433949720327 -2.31835983290954 -2.29684166240882 -2.27312464308739 -2.36169201048337 -2.38065512614194 -2.39078612163253 -2.38665897714892 -2.49464992602663 -2.38913458726407 -2.36976313242302 -2.48499396786743 -2.43383286751943 -2.50002476787475 -2.50731032157813 -2.47961593548686 -2.49043682755768 -2.54023687512024 -2.54745636079679 -2.59955487136536 -2.57639784367256 -2.60024894629225 -2.59335753926821 -2.6551135732834 -2.70383383286647 -2.68221898963023 -2.73739950778801 -2.73170390705641 -2.73356366460386 -2.7943918373781 -2.77237822720891 -2.83408794764807 -2.81874425980549 -2.86559597033387 -2.91238756401388 -2.95463389145262 -2.98940101473608 -3.02758213200595 -3.04753983611126 -3.11127447475322 -3.08590308259498 -3.13159505321266 -3.09312331757127 -3.24653787813234 -3.20287745940951 -3.19683847944032 -3.27430756529706 -3.1934352817187 -3.25910478104704 -3.29665027823617 -3.28529731761913 -3.38829480719758 -3.37201824694698 -3.45580331659674 -3.44755103929418 -3.47502264148666 -3.49644778783916 -3.50635102660864
"82" -1.99855458305038 -1.91603179352042 -1.97782568374807 -1.96069638042393 -2.06048420526866 -1.97146499229176 -2.03526109690038 -2.07582005169155 -2.02008662963569 -1.97544407110758 -1.75806665985066 -1.92100211682692 -1.92202061718033 -1.96323640514068 -1.81266330007219 -1.93901569526812 -2.10359600875399 -2.15446300307306 -2.22619141582824 -2.03510751798817 -2.15683192108906 -2.08431482525282 -2.17868654194699 -2.11348491137071 -2.21485334313484 -2.23496042157233 -2.16151555996929 -2.22689478964124 -2.29810153069329 -2.28267513352655 -2.27260733999119 -2.3602372674333 -2.27978832337698 -2.25976947733842 -2.36939105744467 -2.33950437286214 -2.38778597824061 -2.37805191146382 -2.38012392431472 -2.39079146066929 -2.45174828256536 -2.44496738478266 -2.46393077933804 -2.44163853595957 -2.4908652606694 -2.48465980154068 -2.49070536236304 -2.58141467244542 -2.56964798832998 -2.59315825960718 -2.6157413350388 -2.59469176837806 -2.63047680301923 -2.63267270487008 -2.69305108382262 -2.69304446153678 -2.71450982542532 -2.79371733150616 -2.84354510221806 -2.86270352626478 -2.88908457560943 -2.91994789084974 -2.96324607246086 -2.9793092193495 -3.02421547993513 -3.0261316942757 -2.97990377463891 -3.13396273753912 -3.08879441360773 -3.05936623047039 -3.14958514845225 -3.05712845288944 -3.12963822422414 -3.11691195757554 -3.27051426034871 -3.24202630931787 -3.30821726761382 -3.32437174611039 -3.31292256487409 -3.33390272630055 -3.35309365138577
